# wavenumber (k), Specular Transmittance [-]
199.83685000,  0.02087000
200.07791000,  0.02073000
200.31896000,  0.02063000
200.56002000,  0.02064000
200.80108000,  0.02081000
201.04214000,  0.02114000
201.28319000,  0.02157000
201.52425000,  0.02200000
201.76531000,  0.02228000
202.00637000,  0.02235000
202.24743000,  0.02221000
202.48848000,  0.02198000
202.72954000,  0.02178000
202.97060000,  0.02175000
203.21166000,  0.02184000
203.45271000,  0.02194000
203.69377000,  0.02190000
203.93483000,  0.02168000
204.17589000,  0.02129000
204.41694000,  0.02085000
204.65800000,  0.02050000
204.89906000,  0.02033000
205.14012000,  0.02035000
205.38118000,  0.02045000
205.62223000,  0.02046000
205.86329000,  0.02028000
206.10435000,  0.01993000
206.34541000,  0.01954000
206.58646000,  0.01929000
206.82752000,  0.01927000
207.06858000,  0.01947000
207.30964000,  0.01978000
207.55070000,  0.02010000
207.79175000,  0.02040000
208.03281000,  0.02067000
208.27387000,  0.02089000
208.51493000,  0.02101000
208.75598000,  0.02100000
208.99704000,  0.02087000
209.23810000,  0.02067000
209.47916000,  0.02045000
209.72021000,  0.02021000
209.96127000,  0.01998000
210.20233000,  0.01979000
210.44339000,  0.01973000
210.68445000,  0.01986000
210.92550000,  0.02015000
211.16656000,  0.02043000
211.40762000,  0.02052000
211.64868000,  0.02028000
211.88973000,  0.01972000
212.13079000,  0.01897000
212.37185000,  0.01827000
212.61291000,  0.01784000
212.85396000,  0.01778000
213.09502000,  0.01805000
213.33608000,  0.01848000
213.57714000,  0.01892000
213.81820000,  0.01925000
214.05925000,  0.01942000
214.30031000,  0.01941000
214.54137000,  0.01920000
214.78243000,  0.01885000
215.02348000,  0.01845000
215.26454000,  0.01815000
215.50560000,  0.01802000
215.74666000,  0.01807000
215.98772000,  0.01823000
216.22877000,  0.01841000
216.46983000,  0.01859000
216.71089000,  0.01872000
216.95195000,  0.01882000
217.19300000,  0.01886000
217.43406000,  0.01887000
217.67512000,  0.01887000
217.91618000,  0.01886000
218.15723000,  0.01887000
218.39829000,  0.01889000
218.63935000,  0.01894000
218.88041000,  0.01899000
219.12147000,  0.01900000
219.36252000,  0.01891000
219.60358000,  0.01867000
219.84464000,  0.01835000
220.08570000,  0.01807000
220.32675000,  0.01793000
220.56781000,  0.01793000
220.80887000,  0.01798000
221.04993000,  0.01803000
221.29099000,  0.01803000
221.53204000,  0.01803000
221.77310000,  0.01802000
222.01416000,  0.01799000
222.25522000,  0.01790000
222.49627000,  0.01776000
222.73733000,  0.01766000
222.97839000,  0.01771000
223.21945000,  0.01794000
223.46050000,  0.01828000
223.70156000,  0.01856000
223.94262000,  0.01863000
224.18368000,  0.01848000
224.42474000,  0.01823000
224.66579000,  0.01803000
224.90685000,  0.01796000
225.14791000,  0.01796000
225.38897000,  0.01796000
225.63002000,  0.01788000
225.87108000,  0.01776000
226.11214000,  0.01765000
226.35320000,  0.01761000
226.59425000,  0.01766000
226.83531000,  0.01783000
227.07637000,  0.01814000
227.31743000,  0.01854000
227.55849000,  0.01892000
227.79954000,  0.01909000
228.04060000,  0.01896000
228.28166000,  0.01853000
228.52272000,  0.01794000
228.76377000,  0.01741000
229.00483000,  0.01707000
229.24589000,  0.01698000
229.48695000,  0.01709000
229.72801000,  0.01724000
229.96906000,  0.01733000
230.21012000,  0.01732000
230.45118000,  0.01726000
230.69224000,  0.01724000
230.93329000,  0.01731000
231.17435000,  0.01744000
231.41541000,  0.01754000
231.65647000,  0.01753000
231.89752000,  0.01742000
232.13858000,  0.01725000
232.37964000,  0.01709000
232.62070000,  0.01699000
232.86176000,  0.01697000
233.10281000,  0.01701000
233.34387000,  0.01709000
233.58493000,  0.01714000
233.82599000,  0.01714000
234.06704000,  0.01705000
234.30810000,  0.01686000
234.54916000,  0.01661000
234.79022000,  0.01638000
235.03127000,  0.01625000
235.27233000,  0.01625000
235.51339000,  0.01632000
235.75445000,  0.01645000
235.99551000,  0.01661000
236.23656000,  0.01681000
236.47762000,  0.01702000
236.71868000,  0.01715000
236.95974000,  0.01710000
237.20079000,  0.01687000
237.44185000,  0.01658000
237.68291000,  0.01636000
237.92397000,  0.01632000
238.16503000,  0.01641000
238.40608000,  0.01652000
238.64714000,  0.01653000
238.88820000,  0.01641000
239.12926000,  0.01621000
239.37031000,  0.01600000
239.61137000,  0.01585000
239.85243000,  0.01577000
240.09349000,  0.01572000
240.33454000,  0.01572000
240.57560000,  0.01578000
240.81666000,  0.01594000
241.05772000,  0.01618000
241.29878000,  0.01642000
241.53983000,  0.01655000
241.78089000,  0.01650000
242.02195000,  0.01629000
242.26301000,  0.01602000
242.50406000,  0.01583000
242.74512000,  0.01583000
