# wavenumber (k), Specular Transmittance [-]
148.49155000,  0.04266000
148.73261000,  0.04114000
148.97367000,  0.03969000
149.21473000,  0.03874000
149.45579000,  0.03850000
149.69684000,  0.03891000
149.93790000,  0.03967000
150.17896000,  0.04038000
150.42002000,  0.04077000
150.66107000,  0.04089000
150.90213000,  0.04112000
151.14319000,  0.04188000
151.38425000,  0.04323000
151.62530000,  0.04472000
151.86636000,  0.04571000
152.10742000,  0.04575000
152.34848000,  0.04488000
152.58954000,  0.04348000
152.83059000,  0.04193000
153.07165000,  0.04036000
153.31271000,  0.03872000
153.55377000,  0.03695000
153.79482000,  0.03529000
154.03588000,  0.03407000
154.27694000,  0.03344000
154.51800000,  0.03323000
154.75905000,  0.03308000
155.00011000,  0.03270000
155.24117000,  0.03215000
155.48223000,  0.03176000
155.72329000,  0.03195000
155.96434000,  0.03288000
156.20540000,  0.03435000
156.44646000,  0.03579000
156.68752000,  0.03654000
156.92857000,  0.03628000
157.16963000,  0.03528000
157.41069000,  0.03430000
157.65175000,  0.03401000
157.89281000,  0.03453000
158.13386000,  0.03535000
158.37492000,  0.03578000
158.61598000,  0.03556000
158.85704000,  0.03496000
159.09809000,  0.03438000
159.33915000,  0.03404000
159.58021000,  0.03386000
159.82127000,  0.03370000
160.06232000,  0.03354000
160.30338000,  0.03352000
160.54444000,  0.03370000
160.78550000,  0.03403000
161.02656000,  0.03438000
161.26761000,  0.03468000
161.50867000,  0.03496000
161.74973000,  0.03521000
161.99079000,  0.03533000
162.23184000,  0.03511000
162.47290000,  0.03446000
162.71396000,  0.03345000
162.95502000,  0.03242000
163.19608000,  0.03168000
163.43713000,  0.03128000
163.67819000,  0.03095000
163.91925000,  0.03030000
164.16031000,  0.02920000
164.40136000,  0.02792000
164.64242000,  0.02684000
164.88348000,  0.02622000
165.12454000,  0.02599000
165.36559000,  0.02608000
165.60665000,  0.02651000
165.84771000,  0.02737000
166.08877000,  0.02864000
166.32983000,  0.02993000
166.57088000,  0.03071000
166.81194000,  0.03066000
167.05300000,  0.02989000
167.29406000,  0.02887000
167.53511000,  0.02815000
167.77617000,  0.02805000
168.01723000,  0.02853000
168.25829000,  0.02926000
168.49934000,  0.02981000
168.74040000,  0.02992000
168.98146000,  0.02964000
169.22252000,  0.02925000
169.46358000,  0.02902000
169.70463000,  0.02896000
169.94569000,  0.02886000
170.18675000,  0.02853000
170.42781000,  0.02793000
170.66886000,  0.02727000
170.90992000,  0.02686000
171.15098000,  0.02692000
171.39204000,  0.02744000
171.63310000,  0.02809000
171.87415000,  0.02842000
172.11521000,  0.02817000
172.35627000,  0.02743000
172.59733000,  0.02655000
172.83838000,  0.02600000
173.07944000,  0.02602000
173.32050000,  0.02656000
173.56156000,  0.02735000
173.80261000,  0.02809000
174.04367000,  0.02855000
174.28473000,  0.02865000
174.52579000,  0.02833000
174.76685000,  0.02761000
175.00790000,  0.02654000
175.24896000,  0.02525000
175.49002000,  0.02397000
175.73108000,  0.02303000
175.97213000,  0.02274000
176.21319000,  0.02324000
176.45425000,  0.02438000
176.69531000,  0.02572000
176.93636000,  0.02678000
177.17742000,  0.02717000
177.41848000,  0.02682000
177.65954000,  0.02596000
177.90060000,  0.02508000
178.14165000,  0.02461000
178.38271000,  0.02473000
178.62377000,  0.02534000
178.86483000,  0.02620000
179.10588000,  0.02702000
179.34694000,  0.02752000
179.58800000,  0.02752000
179.82906000,  0.02701000
180.07012000,  0.02619000
180.31117000,  0.02549000
180.55223000,  0.02526000
180.79329000,  0.02554000
181.03435000,  0.02593000
181.27540000,  0.02591000
181.51646000,  0.02520000
181.75752000,  0.02396000
181.99858000,  0.02268000
182.23963000,  0.02184000
182.48069000,  0.02162000
182.72175000,  0.02188000
